participant,trial,task,sentence,answer_speech,keyword_1,keyword_2,keyword_3,count_correct,prompt,answer_img,response,correctness,rt
60ca1d7bb2cc53851241bab6,6,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,6,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,6,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,6,speech_single,bkbf0210,The police chased the car,police,chased,car,1,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,6,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,0,NA,NA,NA,0,9999
595253890f31490001c7ab37,7,speech_single,bkbf0210,The police chased the car,police,chased,car,2,NA,NA,NA,0,9999
595bb42745265c000166d399,7,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,7,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,7,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,7,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
5f357c562a9f82544e197639,7,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,2,NA,NA,NA,0,9999
5f52971c271a0703d733031c,7,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,7,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,7,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,7,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,7,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,7,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,1,NA,NA,NA,0,9999
595253890f31490001c7ab37,8,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,1,NA,NA,NA,0,9999
595bb42745265c000166d399,8,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,8,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,8,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,8,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,0,NA,NA,NA,0,9999
5f357c562a9f82544e197639,8,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
5f52971c271a0703d733031c,8,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,8,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,0,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,8,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,8,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,0,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,8,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,8,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,9,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,1,NA,NA,NA,0,9999
595bb42745265c000166d399,9,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,1,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,9,speech_single,bkbf0216,The school finished early,school,finished,early,0,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,9,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,2,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,9,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
5f357c562a9f82544e197639,9,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,2,NA,NA,NA,0,9999
5f52971c271a0703d733031c,9,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,9,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,9,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,9,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,9,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,9,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,10,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,0,NA,NA,NA,0,9999
595bb42745265c000166d399,10,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,1,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,10,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,10,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,10,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,2,NA,NA,NA,0,9999
5f357c562a9f82544e197639,10,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,1,NA,NA,NA,0,9999
5f52971c271a0703d733031c,10,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,10,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,10,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,10,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,10,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,10,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,11,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,3,NA,NA,NA,0,9999
595bb42745265c000166d399,11,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,11,speech_single,bkbf0210,The police chased the car,police,chased,car,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,11,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,0,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,11,speech_single,bkbf0210,The police chased the car,police,chased,car,2,NA,NA,NA,0,9999
5f357c562a9f82544e197639,11,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
5f52971c271a0703d733031c,11,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,11,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,0,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,11,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,0,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,11,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,11,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,2,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,11,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,12,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,0,NA,NA,NA,0,9999
595bb42745265c000166d399,12,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,12,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,12,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,12,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,2,NA,NA,NA,0,9999
5f357c562a9f82544e197639,12,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,12,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,12,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,12,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,12,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,0,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,12,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,12,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,13,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,NA,NA,NA,0,9999
595bb42745265c000166d399,13,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,2,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,13,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,13,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,13,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,1,NA,NA,NA,0,9999
5f357c562a9f82544e197639,13,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,13,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,13,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,0,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,13,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,13,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,0,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,13,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,0,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,13,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,14,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
595bb42745265c000166d399,14,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,14,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,14,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,14,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,0,NA,NA,NA,0,9999
5f357c562a9f82544e197639,14,speech_single,bkbf1212,The children help the milkman,children,help,milkman,2,NA,NA,NA,0,9999
5f52971c271a0703d733031c,14,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,14,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,14,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,14,speech_single,bkbf1616,The painter used a brush,painter,used,brush,0,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,14,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,14,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,15,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
595bb42745265c000166d399,15,speech_single,bkbf1215,The boy had a toy dragon,boy,toy,dragon,3,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,15,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,1,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,15,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,15,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
5f357c562a9f82544e197639,15,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,15,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,15,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,15,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,15,speech_single,bkbf0411,The jam jar was full,jam,jar,full,2,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,15,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,0,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,15,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
595253890f31490001c7ab37,16,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,2,NA,NA,NA,0,9999
595bb42745265c000166d399,16,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,16,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,16,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,2,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,16,speech_single,bkbf0411,The jam jar was full,jam,jar,full,1,NA,NA,NA,0,9999
5f357c562a9f82544e197639,16,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,1,NA,NA,NA,0,9999
5f52971c271a0703d733031c,16,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,16,speech_single,bkbf0310,The man cleaned his shoes,man,cleaned,shoes,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,16,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,16,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,16,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,2,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,16,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
595253890f31490001c7ab37,17,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,2,NA,NA,NA,0,9999
595bb42745265c000166d399,17,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,3,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,17,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,0,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,17,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,2,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,17,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,3,NA,NA,NA,0,9999
5f357c562a9f82544e197639,17,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,17,speech_single,bkbf0501,The bath towel was wet,bath,towel,wet,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,17,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,17,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,17,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,17,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,0,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,17,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,18,speech_single,bkbf1408,The kitchen window was clean,kitchen,window,clean,3,NA,NA,NA,0,9999
595bb42745265c000166d399,18,speech_single,bkbf1212,The children help the milkman,children,help,milkman,2,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,18,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,18,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,18,speech_single,bkbf1516,The puppy plays with a ball,puppy,plays,ball,0,NA,NA,NA,0,9999
5f357c562a9f82544e197639,18,speech_single,bkbf0602,The mother stirs the tea,mother,stirs,tea,1,NA,NA,NA,0,9999
5f52971c271a0703d733031c,18,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,18,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,1,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,18,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,18,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,18,speech_single,bkbf1212,The children help the milkman,children,help,milkman,1,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,18,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,1,NA,NA,NA,0,9999
595253890f31490001c7ab37,19,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,1,NA,NA,NA,0,9999
595bb42745265c000166d399,19,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,1,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,19,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,2,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,19,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,19,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,2,NA,NA,NA,0,9999
5f357c562a9f82544e197639,19,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
5f52971c271a0703d733031c,19,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,19,speech_single,bkbf0210,The police chased the car,police,chased,car,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,19,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,2,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,19,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,19,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,19,speech_single,bkbf0210,The police chased the car,police,chased,car,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,20,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
595bb42745265c000166d399,20,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,2,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,20,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,20,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,20,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
5f357c562a9f82544e197639,20,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,20,speech_single,bkbf1203,The front garden was pretty,front,garden,pretty,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,20,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,20,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,20,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,0,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,20,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,2,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,20,speech_single,bkbf0512,Somebody took the money,Somebody,took,money,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,21,speech_single,bkbf0615,The broom stood in the corner,broom,stood,corner,2,NA,NA,NA,0,9999
595bb42745265c000166d399,21,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,21,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,21,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,21,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,0,NA,NA,NA,0,9999
5f357c562a9f82544e197639,21,speech_single,bkbf2012,The raincoat's hanging up,raincoats,hanging,up,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,21,speech_single,bkbf1301,The fruit came in a box,fruit,came,box,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,21,speech_single,bkbf0906,A letter fell on the mat,letter,fell,mat,0,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,21,speech_single,bkbf0210,The police chased the car,police,chased,car,1,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,21,speech_single,bkbf0414,The cooks making a cake,cooks,making,cake,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,21,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,2,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,21,speech_single,bkbf1701,The apple pie's cooking,apple,pies,cooking,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,22,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,0,NA,NA,NA,0,9999
595bb42745265c000166d399,22,speech_single,bkbf1415,The grass is getting long,grass,getting,long,3,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,22,speech_single,bkbf0411,The jam jar was full,jam,jar,full,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,22,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,22,speech_single,bkbf0216,The school finished early,school,finished,early,2,NA,NA,NA,0,9999
5f357c562a9f82544e197639,22,speech_single,bkbf0812,The bus stopped suddenly,bus,stopped,suddenly,2,NA,NA,NA,0,9999
5f52971c271a0703d733031c,22,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,2,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,22,speech_single,bkbf1906,The cleaner swept the floor,cleaner,swept,floor,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,22,speech_single,bkbf0216,The school finished early,school,finished,early,3,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,22,speech_single,bkbf0803,The match boxes are empty,match,boxes,empty,3,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,22,speech_single,bkbf0714,The orange was quite sweet,orange,quite,sweet,1,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,22,speech_single,bkbf0213,Some sticks were under the tree,sticks,under,tree,2,NA,NA,NA,0,9999
595253890f31490001c7ab37,23,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,2,NA,NA,NA,0,9999
595bb42745265c000166d399,23,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,23,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,23,speech_single,bkbf0201,The ladder's near the door,ladders,near,door,3,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,23,speech_single,bkbf0913,The dinner plate's hot,dinner,plates,hot,1,NA,NA,NA,0,9999
5f357c562a9f82544e197639,23,speech_single,bkbf2016,The flower stands in a pot,flower,stands,pot,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,23,speech_single,bkbf1212,The children help the milkman,children,help,milkman,3,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,23,speech_single,bkbf1907,A grocer sells butter,grocer,sells,butter,3,NA,NA,NA,0,9999
60cc8e590c7793bf05824f9d,23,speech_single,bkbf2110,The egg cups are on the table,egg,cups,table,2,NA,NA,NA,0,9999
60d45ef14ce40213675e4388,23,speech_single,bkbf1609,Some men shave in the morning,men,shave,morning,0,NA,NA,NA,0,9999
60da4f7cfeb278c000590a9a,23,speech_single,bkbf0109,The postman shut the gate,postman,shut,gate,1,NA,NA,NA,0,9999
60db68bf0afb77d197c93db2,23,speech_single,bkbf0206,The thin dog was hungry,thin,dog,hungry,3,NA,NA,NA,0,9999
595253890f31490001c7ab37,24,speech_single,bkbf2112,The cricket team's playing,cricket,teams,playing,0,NA,NA,NA,0,9999
595bb42745265c000166d399,24,speech_single,bkbf0912,The lady packed her bag,lady,packed,bag,3,NA,NA,NA,0,9999
5a16ae50c259f30001766bef,24,speech_single,bkbf1208,The bread van's coming,bread,vans,coming,3,NA,NA,NA,0,9999
5e18ca0eba65e719f09679ba,24,speech_single,bkbf0204,The old gloves are dirty,old,gloves,dirty,2,NA,NA,NA,0,9999
5edd263a2514f6a1f7efe19a,24,speech_single,bkbf0502,The matches lie on the shelf,matches,lie,shelf,3,NA,NA,NA,0,9999
5f357c562a9f82544e197639,24,speech_single,bkbf1205,The taps are above the sink,taps,above,sink,0,NA,NA,NA,0,9999
5f52971c271a0703d733031c,24,speech_single,bkbf1616,The painter used a brush,painter,used,brush,0,NA,NA,NA,0,9999
60ca1d7bb2cc53851241bab6,24,speech_single,bkbf1008,Someones crossing the road,Someones,crossing,road,3,NA,NA,NA,0,9999
